"","MouseID","DYRK1A_N","ITSN1_N","BDNF_N","NR1_N","NR2A_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","PKCA_N","pMEK_N","pNR1_N","pNR2A_N","pNR2B_N","pPKCAB_N","pRSK_N","AKT_N","BRAF_N","CAMKII_N","CREB_N","ELK_N","ERK_N","GSK3B_N","JNK_N","MEK_N","TRKA_N","RSK_N","APP_N","Bcatenin_N","SOD1_N","MTOR_N","P38_N","pMTOR_N","DSCR1_N","AMPKA_N","NR2B_N","pNUMB_N","RAPTOR_N","TIAM1_N","pP70S6_N","NUMB_N","P70S6_N","pGSK3B_N","pPKCG_N","CDK5_N","S6_N","ADARB1_N","AcetylH3K9_N","RRP1_N","BAX_N","ARC_N","ERBB4_N","nNOS_N","Tau_N","GFAP_N","GluR3_N","GluR4_N","IL1B_N","P3525_N","pCASP9_N","PSD95_N","SNCA_N","Ubiquitin_N","pGSK3B_Tyr216_N","SHH_N","BAD_N","BCL2_N","pS6_N","pCFOS_N","SYP_N","H3AcK18_N","EGR1_N","H3MeK4_N","CaNA_N","Genotype","Treatment","Behavior","class"
"656","3505_11",0.241780311983681,0.260480067052203,0.570006540970974,0.412846470684285,0.307908424098887,0.390520440328415,0.501903054260273,0.172954817522459,0.59312831712741,0.21532213519757,0.178840202154237,0.565023372350955,0.517339032079591,0.566563579467771,0.36377608120779,0.199132880096215,0.50580095715528,0.510780890949356,0.854190062171948,0.493094442842412,0.213919983608366,0.42398609699351,0.422384108637934,0.239534419968237,0.364292268266045,0.594676839876554,0.649379734503941,0.505755605454281,0.699036553617447,0.4037887558968,0.501804269563542,0.445339021117712,0.063164218733547,0.429817619491646,0.133015234003665,0.579431605654863,0.599971713624658,0.265247753351629,0.43541925835814,0.406576163163481,0.301190991573224,0.354262157017059,0.217578114184788,0.270078310541367,0.414030176299428,0.528894753461656,0.461727218672384,0.246623492969187,0.390504107559995,0.232094310114519,0.0231770882260313,0.328489629608449,0.620446933178131,0.381806116583393,0.386068450650523,0.476474437603425,0.168363589660615,0.213272458092791,0.366574328272019,0.0770535964622463,0.256737091821174,0.203521874711526,0.367919269597448,0.508293665715362,0.111187965996913,0.29808116885932,0.567210771657228,0.111434469322337,0.253459464056706,0.231102655358529,0.381806116583393,0.129046741315353,0.32901963345344,0.0719817788367551,0.200432784949193,0.270487208119151,0.849928333558094,"Ts65Dn","Memantine","C/S","t-CS-m"
"62","322_2",0.103493056064243,0.143104295576486,0.57034804190541,0.430977719127046,0.515016683985915,0.301545818334952,0.421296801392376,0.354496757835462,0.395108590235584,0.159980120208675,0.15370527419298,0.639406459689285,0.370846949433265,0.459517230180173,0.424552464974242,0.588098811354234,0.60770469660597,0.274934128974461,0.428317077490987,0.666596615744487,0.0842805381655674,0.372520854145402,0.188319300673838,0.39377343088739,0.595506869944261,0.419240533720797,0.569084332394444,0.465311505176003,0.695111695907284,0.160130343042763,0.394115755143805,0.412361693595903,0.0588528584652012,0.545827597502646,0.180940099516896,0.635606561492993,0.586613502102969,0.372104046965614,0.4961025372302,0.664187500328316,0.308166000477965,0.342303894653437,0.0253395137601839,0.501564814894176,0.694550905285135,0.379230145545085,0.0996664486729143,0.223685441019283,0.453554855176893,0.622560894812704,0.0454469629251225,0.334484382726462,0.72342281643323,0.761332476310975,0.668079944972799,0.486240594737022,0.245364246724446,0.321650430208777,0.706018329810052,0.164303962895388,0.681886033030255,0.464492305345329,0.691108490993931,0.698559240241793,0.359352741110013,0.405854010186006,0.459344687568633,0.380706615500247,0.25291576611242,0.289254723255838,0.761332476310975,0.266364465347672,0.477083588949551,0.25610330739526,0.681296966462191,0.136051754760806,0.766485258231101,"Control","Memantine","C/S","c-CS-m"
"768","3502_3",0.0690042781898514,0.144825300442206,0.739762459954646,0.553064736002107,0.663945165461156,0.49756778973813,0.67807739739835,0.47874962747436,0.802335631981399,0.215794661949781,0.050038948815183,0.789653842362036,0.503374683270533,0.757378433048737,0.538585164221305,0.659572736608103,0.693681442546929,0.417283284600785,0.855897412492423,0.793028242381438,0.0675287674454026,0.660270834444638,0.5336800023337,0.464350192526107,0.459296244938602,0.506439400885931,0.770032396157838,0.712178531395165,0.873727811665579,0.403350921844027,0.533653668929011,0.765374656999389,0.43213608218499,0.826021784099329,0.468882399308861,0.872352229644785,0.750759109599982,0.587906300444499,0.703218417956219,0.606747516211417,0.743817549517213,0.616947661511026,0.350876892326503,0.429619129505544,0.522801155070404,0.365207972419375,0.413097464904561,0.201737553565625,0.36398822680085,0.732862524488814,0.0965128444423326,0.343999278406148,0.741761449466671,0.794816724142316,0.572920919268128,0.52213397197478,0.183380092105019,0.191149916917153,0.313233810920249,0.126497178479559,0.251480254602862,0.296233617544183,0.307281548832873,0.71952777075449,0.412669225354803,0.66133108453963,0.240759515178123,0.216482670785677,0.732549787577391,0.209897154239401,0.794816724142316,0.0717809600779327,0.350892539472297,0.191137999901678,0.252853252094525,0.675199300228669,0.1947249733609,"Ts65Dn","Memantine","S/C","t-SC-m"
"971","3425_11",0.0459403172844419,0.0808141778529149,0.242111646102597,0.106809998518797,0.0614968717054393,0.22752213749955,0.277485784780491,0.118357153570684,0.224933176671245,0.0636709231043345,0.0377482238711899,0.409774447334803,0.0758874890921026,0.367595929919842,0.100334489840906,0.162623212469037,0.28267989858693,0.171037106994183,0.507518353623167,0.373306473053229,0.0310511279372754,0.1003574464398,0.266085149386479,0.118240018178514,0.0908259837718714,0.289152070324686,0.364562961526561,0.243142256260126,0.295144427840653,0.0676231958612894,0.217587646363181,0.103902422020069,0.127110023962917,0.376867211465006,0.227064166327759,0.411178547321303,0.386919103745363,0.132018377225641,0.374224171852675,0.214332004398743,0.240038026146473,0.223236363029207,0.343265477771572,0.336533582299592,0.370676256601218,0.394861528236669,0.590630115836836,0.168845758780503,0.610875024158927,0.14297125611126,0.153929420383927,0.358829156648544,0.665012324369902,0.610802234986477,0.549001404099977,0.62098983461743,0.388138383937425,0.286666690090316,0.449537794065212,0.119551038597191,0.461551018971282,0.506445287449616,0.411144455579929,0.530517510590175,0.458973874495691,0.340638856714428,0.540769628198979,0.399348813651959,0.603204695017816,0.301554434892417,0.610802234986477,0.430395636775306,0.26385227443503,0.268107848746926,0.433483944198148,0.309594968657662,0.342831934386174,"Ts65Dn","Saline","S/C","t-SC-s"
"614","3417_14",0.097876057153908,0.10233366671706,0.361187473983644,0.0922626019781865,0.0598479412736344,0.337586135473414,0.520242758483447,0.117652410067738,0.442529595404027,0.130248079135372,0.11523274654246,0.533056167430778,0.20970133662875,0.472321945434247,0.0968744328869801,0.229825636494299,0.331468257963871,0.040949802178736,0.512035021266404,0.353944390886325,0.103747248241251,0.276283334662434,0.443588013421575,0.0694995798103895,0.117933427695571,0.246614743096987,0.532928559666603,0.348078242081372,0.399421524936283,0.273450421298836,0.399159705737665,0.0823626495305509,0.0609305477862655,0.391874179217108,0.221663465770507,0.526415809090471,0.582310093183498,0.0719341533475421,0.365644471983298,0.366670498707186,0.263986461225682,0.280915362370777,0.0808604108451223,0.112249619721518,0.45231806896803,0.446513868829458,0.157263885222264,0.219145946072567,0.360901645158877,0.0517031951506755,0.0654402361359981,0.383707502716739,0.416088586448568,0.610041448942253,0.595818791466278,0.349397528400955,0.153964657252233,0.512260790166685,0.806093273190012,0.166510812818539,0.531127155867179,0.524925796947276,0.503495360551857,0.619542229213562,0.711240233912768,0.424638599344907,0.316882459607463,0.513504528025236,0.162322211867489,0.89822330328692,0.610041448942253,0.649210679815278,0.578620944015131,0.0658103087741668,0.14989511266775,0.115781712121839,0.528833217048162,"Ts65Dn","Memantine","C/S","t-CS-m"
"611","3417_11",0.115069240731727,0.118127439179854,0.35665281510889,0.0964343135034688,0.0862912338437984,0.339477405511076,0.491658100284725,0.141024040715584,0.467805155042943,0.13762229388687,0.136752036462286,0.50826386171445,0.168049890846353,0.448609622223952,0.0798249374701712,0.208727558514655,0.348189247635352,0.0598106456359301,0.48239264690323,0.353398809078795,0.1153319480801,0.236965228199784,0.351825366709569,0.0801873548359381,0.16651875012089,0.260463060021111,0.571264316234178,0.266326948650085,0.415464479284684,0.228581022911387,0.386724215294358,0.12063445395435,0.045211939695658,0.350176000292613,0.197869594911889,0.492395276853521,0.51731861742835,0.0606622672130977,0.329704632248229,0.336240193107903,0.279974182488354,0.286725383560797,0.0621616965604212,0.186474045145707,0.493379317251946,0.456922482669457,0.159503241432506,0.234265930049552,0.39114593614986,0.04605177992998,0.0868972344475382,0.361176709200443,0.463896564443388,0.730367783715065,0.551240145122564,0.337233062203878,0.162552622052204,0.371475041453585,0.722882887306298,0.18182390503142,0.524577773976401,0.428364757860312,0.529919977871768,0.658441079962055,0.480510464511487,0.384702152427359,0.316868765439789,0.428557692597931,0.162322211867489,0.658360880919834,0.730367783715065,0.404475668298461,0.349194973646396,0.0658103087741668,0.14989511266775,0.115781712121839,0.560636439618511,"Ts65Dn","Memantine","C/S","t-CS-m"
"184","3413_4",0.0246345681616599,0.044255938486193,0.306188874939615,0.289244603450028,0.317805875918452,0.296661047427583,0.331907113851677,0.58761506399911,0.269564977338175,0.086301641400885,0.0427896052984194,0.579726831600655,0.227190544953971,0.439460862747934,0.358465863162627,0.646986352131043,0.51402292966422,0.216595290975044,0.60066089228395,0.545282862381543,0.00871937864460757,0.162001825436251,0.0980222000009585,0.281869892865263,0.240278464098405,0.321368666500463,0.413451742411504,0.252740052452596,0.442707223162659,0.0330982275018265,0.131607185784821,0.381763862765995,0.255161518140201,0.364687348371291,0.258785830046586,0.765149686329966,0.428464370995212,0.234508661626562,0.383201204041643,0.214101388294178,0.236214501885759,0.21413060524831,0.137993285596119,0.304948086544754,0.623670545085002,0.223408069046606,0.300731780676049,0.121711986424948,0.284838776624116,0.313417501486933,0.0512733366479905,0.333529528907618,0.622701755390071,0.656947979348354,0.536552935063236,0.617595253840162,0.113351362298643,0.142813018483518,0.722869688063371,0.119891274796053,0.543607279912691,0.261584026513659,0.674275703809248,0.649928441983785,0.360393840645153,0.530262414245436,0.388666884766761,0.300040089521623,0.187691901458211,0.178299501051911,0.656947979348354,0.351042718915137,0.32225245370909,0.0913131387138125,0.220282413625145,0.150426451029263,0.271933467318833,"Control","Memantine","S/C","c-SC-m"
"749","3418_14",0.0448648031382966,0.0554881750870938,0.503297857449589,0.242953756433557,0.112122550321021,0.370066522573145,0.527543470247592,0.0858407642116984,0.412322933170881,0.15676322470647,0.0365288894913318,0.503478876475728,0.390806807210266,0.566805427084958,0.237475311396734,0.312055942467163,0.401804566034041,0.136063324155601,0.517153344435907,0.489404770808036,0.0501425227656525,0.41315116168499,0.336709100508759,0.16363823992788,0.0494322542334279,0.265546576440563,0.510822167504612,0.367697989207281,0.329332722873978,0.321143712279116,0.416386313080992,0.161181847080529,0.332768738843857,0.783299500292688,0.623669553880433,0.736579029597794,0.866551461012177,0.558402029899351,0.657214822563264,0.5160621583462,0.946654498611576,0.689694073619285,0.457077247771227,0.148155402733215,0.272851715642638,0.299627882768783,0.228524884581524,0.0539580797320417,0.0933430827790093,0.185307534481328,0.569495871635789,0.424237925148215,0.76988729834075,0.66928446928744,0.553208099320127,0.583561448401337,0.482678702435527,0.399819024077085,0.329482497842579,0.128207489054053,0.416880779559202,0.407093534181627,0.337153445886286,0.354451752178665,0.80885851841631,0.410584489954361,0.156455425618949,0.3474257370994,0.209967725667268,0.245419209337553,0.66928446928744,0.506487601269492,0.31464735114381,0.417810994623409,0.301710038235767,0.916862329435151,0.0861938899544117,"Ts65Dn","Memantine","S/C","t-SC-m"
"609","3417_9",0.111073899230922,0.137668161303719,0.335764723506383,0.124835908294552,0.125032825620061,0.307717858716956,0.387026173956414,0.166459336290926,0.376882824574442,0.156143709096216,0.131299857488163,0.491715325509506,0.142374537645512,0.404538682506259,0.106340794566669,0.245000321865776,0.375497256535864,0.137310911402965,0.461920163204712,0.399708614299489,0.111455644930249,0.296268519387877,0.251588856148912,0.114807429279617,0.209128488067543,0.281622469328247,0.462773694543483,0.382561607543075,0.432927528337401,0.17055251594877,0.390223868606305,0.154118405352111,0.0413105141261081,0.309330872398383,0.0759691311085443,0.461747364193873,0.516275328559441,0.0322284795297483,0.302318027611645,0.28715809813876,0.124378625289735,0.158760425195096,0.0386466244163958,0.268058467764333,0.556446191000926,0.372700808370913,0.145036334565017,0.180860711427942,0.406470660486499,0.0636461671456038,0.0910742055388271,0.328938969441906,0.471464529444617,0.634469460676285,0.518627179104545,0.409106081472249,0.163967907529407,0.302586102615158,0.696907086831973,0.174756516142039,0.580775811516003,0.306256401604117,0.567677138367623,0.741677300036159,0.430087944103193,0.355273530250497,0.303320694398351,0.415445253818139,0.162322211867489,0.542858071651583,0.634469460676285,0.332632169420875,0.33915135773627,0.0658103087741668,0.14989511266775,0.115781712121839,0.602367034101009,"Ts65Dn","Memantine","C/S","t-CS-m"
"702","363_12",0.213064359941129,0.235568605286408,0.558670796976386,0.395864217936145,0.199075091070915,0.421849978871792,0.615456213010453,0.627154444394203,0.544327719884216,0.204478387651691,0.194183190445567,0.630239237388344,0.744360321744236,0.566662048401235,0.339061234810919,0.30826711970369,0.467307747535217,0.824457437691995,0.954240336193572,0.447400453158571,0.222041360870374,0.410304961182798,0.387325236337315,0.205322115025004,0.157642901870231,0.509580637447128,0.635713016652087,0.49556075780186,0.641693911268025,0.403675835795107,0.639266960998108,0.282160238974635,0.076356449428927,0.587659090947368,0.302079305383467,0.59349638463559,0.621898037595758,0.249913382343237,0.520071209211509,0.44578987155099,0.33647519435213,0.417538380679936,0.85510313394406,0.265526027450875,0.408855148400102,0.366505006319182,0.933498735361027,0.213469885430323,0.719347153746232,0.331920541237158,0.180428692913432,0.337059874841237,0.530749508604146,0.406133017341587,0.405450039545017,0.41471908788506,0.29345048834922,0.275894412694246,0.620976153994579,0.151358717737716,0.349225430300115,0.302834914024104,0.399528804748812,0.56691123095982,0.171446136940098,0.388667696530257,0.596706387336875,0.323563473094044,0.59727035108484,0.323363246375534,0.406133017341587,0.273067787780869,0.417560549419531,0.3049977792518,0.446389755581373,0.408615795465036,0.584969472821185,"Ts65Dn","Memantine","C/S","t-CS-m"
"960","3421_15",0.0472211918718788,0.0794423134173951,0.45685284288166,0.106501282221993,0.0575887377847713,0.356165123605431,0.447396290268488,0.157605838857685,0.352800138382088,0.0819385893660506,0.0350987186391007,0.476587165533024,0.222287404137803,0.493526404197489,0.0805280813492164,0.179911525817038,0.279656184654264,0.234914831545227,0.587047518693323,0.573583361282399,0.0439687066244464,0.297964609433988,0.256138027836507,0.1205881952411,0.119811063371351,0.333274152510161,0.47861141687512,0.418278008632771,0.413793938545841,0.294445312075124,0.40358357761747,0.171388330783281,0.432530739476657,0.4642765014259,0.258655457006635,0.443886603396119,0.467513133394028,0.114501984896278,0.394719033344074,0.205865412810437,0.189952815328331,0.227195152422625,0.375615462249179,0.185116142596326,0.247337249122098,0.38330208803141,0.612592420464922,0.222771918408234,0.539341125362482,0.102936169221577,0.18947573113028,0.376431174349702,0.571148730886585,0.612452799804017,0.544814823155646,0.476776497915242,0.319623112437925,0.371440305959704,0.510349779527796,0.15206982159952,0.510686614265111,0.539432539830272,0.309809636484721,0.410595023717605,0.498780472847829,0.352712382379993,0.416625415026034,0.70272702068092,0.764483497320567,0.508933342875002,0.612452799804017,0.458538669351072,0.287606610302566,0.414106165771427,0.676102382027946,0.718643658115817,0.379253094028056,"Ts65Dn","Saline","S/C","t-SC-s"
"315","3477_15",0.120686285191677,0.133811736139446,0.60550401406538,0.288796336505296,0.275390725882976,0.54383203410821,0.646878277283574,0.382967978627364,0.51279295562385,0.230054340406739,0.143589406436677,0.737635604469681,0.690002661085983,0.683471608394635,0.256002199590431,0.498833869813412,0.466008824518344,0.792219454082489,0.883952911418913,0.544791879371949,0.164618875448201,0.597816331850834,0.652828344620372,0.239015483943777,0.258280807551985,0.463679280916451,0.70145814479782,0.585456406884189,0.639274888395713,0.489941352043166,0.450507178592338,0.290962582272779,0.096478742343166,0.679826387804524,0.37555413663362,0.787696835775427,0.954451279760089,0.456135513047885,0.573180450778352,0.579735325653179,0.720107120621657,0.644044783715975,0.470260109349108,0.1826629763807,0.301162730790816,0.382987837111102,0.743754607299658,0.150116841507234,0.233827277845484,0.55304830801626,0.144215075508038,0.393387304223209,0.544156326331286,0.367346842638456,0.329823063417666,0.250741592132929,0.128842301604661,0.402325100945471,0.176570261093091,0.0615122453659424,0.219659103290955,0.417078683435542,0.28310987323985,0.394469158509338,0.373578243051909,0.379081357836006,0.279882617019441,0.337830306715001,0.247955569029185,0.395298839405547,0.367346842638456,0.169742814694585,0.308899634716448,0.337969013766339,0.393647076319707,0.270802231282588,0.399389561781509,"Control","Saline","C/S","c-CS-s"
